,id_mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_armas,barrio,comuna,latitud,longitud,victimas
1063,LC-2020-0077879,2020,Febrero,Miércoles,05/02/2020,22,Lesiones,Siniestro Vial,,Constitución,1.0,-34.62277,-58.390723,
1064,LC-2020-0078156,2020,Febrero,Miércoles,05/02/2020,17,Lesiones,Siniestro Vial,,Chacarita,15.0,-34.579795,-58.453474,
1065,LC-2020-0078213,2020,Febrero,Sábado,01/02/2020,15,Lesiones,Siniestro Vial,,Puerto Madero,1.0,-34.618063,-58.365773,
1066,LC-2020-0078309,2020,Febrero,Jueves,06/02/2020,9,Lesiones,Siniestro Vial,,Villa Devoto,11.0,-34.613802,-58.524687,
1067,LC-2020-0078543,2020,Febrero,Jueves,06/02/2020,11,Lesiones,Siniestro Vial,,,,,,
1068,LC-2020-0078743,2020,Enero,Viernes,17/01/2020,9,Lesiones,Siniestro Vial,,Recoleta,2.0,-34.590868,-58.407944,
1069,LC-2020-0078835,2020,Febrero,Jueves,06/02/2020,11,Lesiones,Siniestro Vial,,Parque Chacabuco,7.0,-34.640097,-58.4355,
1070,LC-2020-0078862,2020,Febrero,Jueves,06/02/2020,11,Lesiones,Siniestro Vial,,San Cristóbal,3.0,-34.629886,-58.409874,
1071,LC-2020-0078865,2020,Febrero,Jueves,06/02/2020,11,Lesiones,Siniestro Vial,,,,,,
1072,LC-2020-0078904,2020,Febrero,Jueves,06/02/2020,13,Lesiones,Siniestro Vial,,,,,,
1073,LC-2020-0078984,2020,Febrero,Jueves,06/02/2020,13,Lesiones,Siniestro Vial,,Caballito,6.0,-34.62321,-58.436265,
1074,LC-2020-0079023,2020,Febrero,Jueves,06/02/2020,12,Lesiones,Siniestro Vial,,Paternal,15.0,-34.599056,-58.464646,
1075,LC-2020-0079093,2020,Enero,Martes,28/01/2020,21,Lesiones,Siniestro Vial,,Caballito,6.0,-34.622072,-58.427799,
1076,LC-2020-0079098,2020,Febrero,Jueves,06/02/2020,12,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.606528,-58.370207,
1077,LC-2020-0079119,2020,Febrero,Jueves,06/02/2020,14,Lesiones,Siniestro Vial,,Nuñez,13.0,-34.555047,-58.464617,
1078,LC-2020-0079170,2020,Febrero,Jueves,06/02/2020,9,Lesiones,Siniestro Vial,,Villa Devoto,11.0,-34.609024,-58.502232,
1079,LC-2020-0079331,2020,Febrero,Jueves,06/02/2020,15,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.607632,-58.386202,
1080,LC-2020-0079390,2020,Febrero,Jueves,06/02/2020,10,Lesiones,Siniestro Vial,,,,,,
1081,LC-2020-0079395,2020,Febrero,Jueves,06/02/2020,16,Lesiones,Siniestro Vial,,Villa Gral. Mitre,11.0,-34.615727,-58.464374,
1082,LC-2020-0079487,2020,Febrero,Jueves,06/02/2020,15,Lesiones,Siniestro Vial,,Recoleta,2.0,-34.597897,-58.414633,
1083,LC-2020-0079546,2020,Febrero,Jueves,06/02/2020,17,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.609672,-58.410328,
1084,LC-2020-0079613,2020,Febrero,Jueves,06/02/2020,18,Lesiones,Siniestro Vial,,,,,,
1085,LC-2020-0079767,2020,Febrero,Jueves,06/02/2020,15,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.607287,-58.381223,
1086,LC-2020-0079949,2020,Febrero,Jueves,06/02/2020,16,Lesiones,Siniestro Vial,,San Cristóbal,3.0,-34.621558,-58.39156,
1087,LC-2020-0079952,2020,Febrero,Jueves,06/02/2020,18,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.601383,-58.381936,
1088,LC-2020-0079959,2020,Febrero,Jueves,06/02/2020,16,Lesiones,Siniestro Vial,,Recoleta,2.0,-34.587177,-58.405504,
1089,LC-2020-0080006,2020,Febrero,Lunes,03/02/2020,18,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.605917,-58.395516,
1090,LC-2020-0080058,2020,Febrero,Jueves,06/02/2020,19,Lesiones,Siniestro Vial,,Chacarita,15.0,-34.586223,-58.451687,
1091,LC-2020-0080082,2020,Febrero,Jueves,06/02/2020,18,Lesiones,Siniestro Vial,,Colegiales,13.0,-34.578094,-58.454244,
1092,LC-2020-0080149,2020,Febrero,Jueves,06/02/2020,21,Lesiones,Siniestro Vial,,Villa Devoto,11.0,-34.598144,-58.522341,
1093,LC-2020-0080203,2020,Febrero,Jueves,06/02/2020,20,Lesiones,Siniestro Vial,,,,,,
1094,LC-2020-0080262,2020,Febrero,Jueves,06/02/2020,22,Lesiones,Siniestro Vial,,Puerto Madero,1.0,-34.61716,-58.358087,
1095,LC-2020-0080271,2020,Febrero,Jueves,06/02/2020,19,Lesiones,Siniestro Vial,,,,,,
1096,LC-2020-0080299,2020,Febrero,Jueves,06/02/2020,22,Lesiones,Siniestro Vial,,Parque Avellaneda,9.0,-34.655563,-58.478996,
1097,LC-2020-0080434,2020,Febrero,Viernes,07/02/2020,4,Lesiones,Siniestro Vial,,Recoleta,2.0,-34.586588,-58.385853,
1098,LC-2020-0080517,2020,Febrero,Viernes,07/02/2020,5,Lesiones,Siniestro Vial,,Mataderos,9.0,-34.665262,-58.506421,
1099,LC-2020-0080663,2020,Febrero,Viernes,07/02/2020,6,Lesiones,Siniestro Vial,,Recoleta,2.0,-34.585025,-58.399937,
1100,LC-2020-0081098,2020,Febrero,Viernes,07/02/2020,11,Lesiones,Siniestro Vial,,Parque Chas,15.0,-34.586089,-58.480694,
1101,LC-2020-0081171,2020,Febrero,Viernes,07/02/2020,9,Lesiones,Siniestro Vial,,Palermo,14.0,-34.588137,-58.420549,
1102,LC-2020-0081186,2020,Febrero,Viernes,07/02/2020,11,Lesiones,Siniestro Vial,,Agronomía,15.0,-34.585761,-58.490284,
1103,LC-2020-0081304,2020,Febrero,Miércoles,05/02/2020,17,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.608424,-58.381541,
1104,LC-2020-0081335,2020,Febrero,Viernes,07/02/2020,11,Lesiones,Siniestro Vial,,Palermo,14.0,-34.597825,-58.417268,
1105,LC-2020-0081548,2020,Febrero,Viernes,07/02/2020,12,Lesiones,Siniestro Vial,,Villa Del Parque,11.0,-34.603058,-58.492101,
1106,LC-2020-0081556,2020,Febrero,Jueves,06/02/2020,16,Lesiones,Siniestro Vial,,Almagro,5.0,-34.608667,-58.426251,
1107,LC-2020-0081605,2020,Febrero,Viernes,07/02/2020,11,Lesiones,Siniestro Vial,,Boca,4.0,-34.638745,-58.362496,
1108,LC-2020-0081675,2020,Febrero,Viernes,07/02/2020,13,Lesiones,Siniestro Vial,,Boedo,5.0,-34.620893,-58.414493,
1109,LC-2020-0081687,2020,Febrero,Jueves,06/02/2020,15,Lesiones,Siniestro Vial,,,,,,
1110,LC-2020-0081715,2020,Febrero,Viernes,07/02/2020,13,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.603282,-58.373306,
1111,LC-2020-0081824,2020,Febrero,Miércoles,05/02/2020,23,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.607934,-58.410475,
1112,LC-2020-0081910,2020,Febrero,Viernes,07/02/2020,16,Lesiones,Siniestro Vial,,,,,,
1113,LC-2020-0082089,2020,Febrero,Jueves,06/02/2020,19,Lesiones,Siniestro Vial,,Palermo,14.0,-34.589056,-58.410086,
1114,LC-2020-0082141,2020,Febrero,Viernes,07/02/2020,17,Lesiones,Siniestro Vial,,Villa Crespo,15.0,-34.606922,-58.444169,
1115,LC-2020-0082189,2020,Febrero,Viernes,07/02/2020,17,Lesiones,Siniestro Vial,,Villa Devoto,11.0,-34.59047,-58.515303,
1116,LC-2020-0082199,2020,Febrero,Viernes,07/02/2020,15,Lesiones,Siniestro Vial,,Villa Devoto,11.0,-34.613968,-58.51949,
1117,LC-2020-0082210,2020,Febrero,Viernes,07/02/2020,16,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.615254,-58.396126,
1118,LC-2020-0082382,2020,Febrero,Viernes,07/02/2020,18,Lesiones,Siniestro Vial,,Villa Crespo,15.0,-34.598602,-58.449861,
1119,LC-2020-0082483,2020,Febrero,Viernes,07/02/2020,0,Lesiones,Siniestro Vial,,Flores,7.0,-34.651187,-58.443326,
1120,LC-2020-0082552,2020,Febrero,Viernes,07/02/2020,19,Lesiones,Siniestro Vial,,Parque Patricios,4.0,-34.645467,-58.401844,
1121,LC-2020-0082664,2020,Febrero,Viernes,07/02/2020,20,Lesiones,Siniestro Vial,,Barracas,4.0,-34.641119,-58.369099,
1122,LC-2020-0082750,2020,Febrero,Viernes,07/02/2020,20,Lesiones,Siniestro Vial,,Almagro,5.0,-34.606009,-58.4213,
1123,LC-2020-0082766,2020,Febrero,Viernes,07/02/2020,19,Lesiones,Siniestro Vial,,Mataderos,9.0,-34.671441,-58.497405,
1124,LC-2020-0082769,2020,Febrero,Viernes,07/02/2020,21,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.604101,-58.387909,
1125,LC-2020-0083088,2020,Febrero,Sábado,08/02/2020,4,Lesiones,Siniestro Vial,,Caballito,6.0,-34.611349,-58.453512,
1126,LC-2020-0083090,2020,Febrero,Sábado,08/02/2020,4,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.618838,-58.403518,
1127,LC-2020-0083122,2020,Febrero,Sábado,08/02/2020,5,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.618838,-58.403518,
1128,LC-2020-0083137,2020,Febrero,Sábado,08/02/2020,7,Lesiones,Siniestro Vial,,Boedo,5.0,-34.62583,-58.418829,
1129,LC-2020-0083254,2020,Febrero,Sábado,08/02/2020,8,Lesiones,Siniestro Vial,,Saavedra,12.0,-34.543011,-58.472693,
1130,LC-2020-0083375,2020,Febrero,Viernes,07/02/2020,20,Lesiones,Siniestro Vial,,Almagro,5.0,-34.61973,-58.415948,
1131,LC-2020-0083407,2020,Febrero,Sábado,08/02/2020,12,Lesiones,Siniestro Vial,,,,,,
1132,LC-2020-0083515,2020,Enero,Viernes,24/01/2020,8,Lesiones,Siniestro Vial,,Villa Lugano,8.0,-34.679963,-58.493843,
1133,LC-2020-0083558,2020,Febrero,Sábado,08/02/2020,12,Lesiones,Siniestro Vial,,Almagro,5.0,-34.61226,-58.417993,
1134,LC-2020-0083576,2020,Febrero,Sábado,08/02/2020,12,Lesiones,Siniestro Vial,,San Cristóbal,3.0,-34.624226,-58.405818,
1135,LC-2020-0083681,2020,Febrero,Sábado,08/02/2020,15,Lesiones,Siniestro Vial,,Villa Riachuelo,8.0,-34.688653,-58.477308,
1136,LC-2020-0083706,2020,Febrero,Jueves,06/02/2020,19,Lesiones,Siniestro Vial,,Barracas,4.0,-34.656481,-58.374077,
1137,LC-2020-0083785,2020,Febrero,Sábado,08/02/2020,16,Lesiones,Siniestro Vial,,Almagro,5.0,-34.615794,-58.421587,
1138,LC-2020-0083874,2020,Febrero,Sábado,08/02/2020,16,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.602129,-58.373914,
1139,LC-2020-0083934,2020,Febrero,Sábado,08/02/2020,16,Lesiones,Siniestro Vial,,Nuñez,13.0,-34.54421,-58.468846,
1140,LC-2020-0083945,2020,Febrero,Sábado,08/02/2020,17,Lesiones,Siniestro Vial,,Villa Lugano,8.0,-34.675126,-58.490685,
1141,LC-2020-0083974,2020,Febrero,Viernes,07/02/2020,13,Lesiones,Siniestro Vial,,Saavedra,12.0,-34.555091,-58.491178,
1142,LC-2020-0084093,2020,Febrero,Sábado,08/02/2020,20,Lesiones,Siniestro Vial,,Liniers,9.0,-34.639292,-58.512989,
1143,LC-2020-0084137,2020,Febrero,Sábado,08/02/2020,18,Lesiones,Siniestro Vial,,Villa Devoto,11.0,-34.613515,-58.513585,
1144,LC-2020-0084179,2020,Febrero,Sábado,08/02/2020,20,Lesiones,Siniestro Vial,,Flores,7.0,-34.64104,-58.453728,
1145,LC-2020-0084504,2020,Febrero,Domingo,09/02/2020,4,Lesiones,Siniestro Vial,,Recoleta,2.0,-34.597948,-58.413258,
1146,LC-2020-0084601,2020,Febrero,Domingo,09/02/2020,7,Lesiones,Siniestro Vial,,Villa Gral. Mitre,11.0,-34.610615,-58.466561,
1147,LC-2020-0084619,2020,Febrero,Domingo,09/02/2020,6,Lesiones,Siniestro Vial,,Villa Gral. Mitre,11.0,-34.610615,-58.466561,
1148,LC-2020-0084657,2020,Febrero,Domingo,09/02/2020,7,Lesiones,Siniestro Vial,,Villa Crespo,15.0,-34.593578,-58.445713,
1149,LC-2020-0084687,2020,Febrero,Domingo,09/02/2020,8,Lesiones,Siniestro Vial,,San Cristóbal,3.0,-34.624598,-58.40888,
1150,LC-2020-0084846,2020,Febrero,Domingo,09/02/2020,12,Lesiones,Siniestro Vial,,Flores,7.0,-34.629284,-58.474053,
1151,LC-2020-0084848,2020,Febrero,Domingo,09/02/2020,12,Lesiones,Siniestro Vial,,Flores,7.0,-34.629284,-58.474053,
1152,LC-2020-0084849,2020,Febrero,Domingo,09/02/2020,12,Lesiones,Siniestro Vial,,Flores,7.0,-34.629284,-58.474053,
1153,LC-2020-0084864,2020,Febrero,Domingo,09/02/2020,13,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.611613,-58.411652,
1154,LC-2020-0084961,2020,Febrero,Domingo,09/02/2020,13,Lesiones,Siniestro Vial,,Belgrano,13.0,-34.546964,-58.430959,
1155,LC-2020-0085179,2020,Febrero,Domingo,09/02/2020,12,Lesiones,Siniestro Vial,,Villa Crespo,15.0,-34.597757,-58.424797,
1156,LC-2020-0085217,2020,Febrero,Domingo,09/02/2020,16,Lesiones,Siniestro Vial,,Boca,4.0,-34.635673,-58.362281,
1157,LC-2020-0085236,2020,Febrero,Domingo,09/02/2020,17,Lesiones,Siniestro Vial,,Saavedra,12.0,-34.539371,-58.475488,
1158,LC-2020-0085258,2020,Febrero,Domingo,09/02/2020,17,Lesiones,Siniestro Vial,,Mataderos,9.0,-34.665681,-58.512636,
1159,LC-2020-0085284,2020,Febrero,Domingo,09/02/2020,18,Lesiones,Siniestro Vial,,Barracas,4.0,-34.64232,-58.372647,
1160,LC-2020-0085312,2020,Febrero,Domingo,09/02/2020,16,Lesiones,Siniestro Vial,,Monserrat,1.0,-34.610763,-58.381052,
1161,LC-2020-0085430,2020,Febrero,Domingo,09/02/2020,18,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.604712,-58.402143,
1162,LC-2020-0085597,2020,Febrero,Domingo,09/02/2020,21,Lesiones,Siniestro Vial,,Almagro,5.0,-34.620975,-58.416514,
1163,LC-2020-0085615,2020,Febrero,Domingo,09/02/2020,22,Lesiones,Siniestro Vial,,Belgrano,13.0,-34.563182,-58.456124,
1164,LC-2020-0085625,2020,Febrero,Lunes,10/02/2020,0,Lesiones,Siniestro Vial,,Nuñez,13.0,-34.547257,-58.45285,
1165,LC-2020-0085653,2020,Febrero,Domingo,09/02/2020,22,Lesiones,Siniestro Vial,,Villa Lugano,8.0,-34.68443,-58.489138,
1166,LC-2020-0085840,2020,Febrero,Domingo,09/02/2020,23,Lesiones,Siniestro Vial,,Constitución,1.0,-34.632604,-58.384703,
1167,LC-2020-0086306,2020,Febrero,Lunes,10/02/2020,11,Lesiones,Siniestro Vial,,Almagro,5.0,-34.610142,-58.421322,
1168,LC-2020-0086449,2020,Febrero,Lunes,10/02/2020,10,Lesiones,Siniestro Vial,,Versalles,10.0,-34.633819,-58.529341,
1169,LC-2020-0086459,2020,Febrero,Lunes,10/02/2020,10,Lesiones,Siniestro Vial,,Nueva Pompeya,4.0,-34.646427,-58.426714,
1170,LC-2020-0086462,2020,Febrero,Lunes,10/02/2020,10,Lesiones,Siniestro Vial,,Villa Lugano,8.0,-34.667468,-58.479483,
1171,LC-2020-0086596,2020,Febrero,Lunes,10/02/2020,11,Lesiones,Siniestro Vial,,Villa Del Parque,11.0,-34.602236,-58.494639,
1172,LC-2020-0086624,2020,Febrero,Lunes,10/02/2020,9,Lesiones,Siniestro Vial,,,,,,
1173,LC-2020-0086636,2020,Febrero,Sábado,08/02/2020,16,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.603576,-58.379479,
1174,LC-2020-0086751,2020,Febrero,Lunes,10/02/2020,13,Lesiones,Siniestro Vial,,Flores,7.0,-34.617936,-58.462877,
1175,LC-2020-0086820,2020,Febrero,Lunes,10/02/2020,12,Lesiones,Siniestro Vial,,Parque Patricios,4.0,-34.637121,-58.405611,
1176,LC-2020-0086937,2020,Febrero,Jueves,06/02/2020,11,Lesiones,Siniestro Vial,,Retiro,1.0,-34.583119,-58.370539,
1177,LC-2020-0087074,2020,Febrero,Miércoles,12/02/2020,12,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.605531,-58.390794,
1178,LC-2020-0087082,2020,Febrero,Lunes,10/02/2020,13,Lesiones,Siniestro Vial,,Recoleta,2.0,-34.599353,-58.388154,
1179,LC-2020-0087161,2020,Febrero,Lunes,10/02/2020,13,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.603261,-58.372962,
1180,LC-2020-0087207,2020,Febrero,Lunes,10/02/2020,13,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.603395,-58.377846,
1181,LC-2020-0087218,2020,Febrero,Lunes,10/02/2020,13,Lesiones,Siniestro Vial,,Belgrano,13.0,-34.544507,-58.450592,
1182,LC-2020-0087427,2020,Febrero,Lunes,10/02/2020,14,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.60664,-58.406822,
1183,LC-2020-0087435,2020,Febrero,Lunes,10/02/2020,12,Lesiones,Siniestro Vial,,Palermo,14.0,-34.577485,-58.428688,
1184,LC-2020-0087470,2020,Febrero,Sábado,08/02/2020,22,Lesiones,Siniestro Vial,,Palermo,14.0,-34.588717,-58.43398,
1185,LC-2020-0087570,2020,Febrero,Lunes,10/02/2020,14,Lesiones,Siniestro Vial,,Monserrat,1.0,-34.609038,-58.381153,
1186,LC-2020-0087664,2020,Enero,Viernes,24/01/2020,19,Lesiones,Siniestro Vial,,Villa Crespo,15.0,-34.591448,-58.434366,
1187,LC-2020-0087742,2020,Febrero,Lunes,10/02/2020,16,Lesiones,Siniestro Vial,,Parque Chas,15.0,-34.586841,-58.48169,
1188,LC-2020-0087787,2020,Febrero,Lunes,10/02/2020,16,Lesiones,Siniestro Vial,,Agronomía,15.0,-34.590701,-58.4982,
1189,LC-2020-0087811,2020,Febrero,Lunes,10/02/2020,16,Lesiones,Siniestro Vial,,Agronomía,15.0,-34.590701,-58.4982,
1190,LC-2020-0088112,2020,Febrero,Lunes,10/02/2020,19,Lesiones,Siniestro Vial,,Villa Devoto,11.0,-34.600628,-58.51247,
1191,LC-2020-0088144,2020,Febrero,Lunes,10/02/2020,17,Lesiones,Siniestro Vial,,Villa Gral. Mitre,11.0,-34.612419,-58.475222,
1192,LC-2020-0088156,2020,Febrero,Lunes,10/02/2020,17,Lesiones,Siniestro Vial,,Chacarita,15.0,-34.578296,-58.460226,
1193,LC-2020-0088362,2020,Febrero,Lunes,10/02/2020,23,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.606864,-58.375044,
1194,LC-2020-0088655,2020,Febrero,Martes,11/02/2020,5,Lesiones,Siniestro Vial,,Mataderos,9.0,-34.660133,-58.503109,
1195,LC-2020-0088677,2020,Febrero,Martes,11/02/2020,7,Lesiones,Siniestro Vial,,Parque Patricios,4.0,-34.637823,-58.39007,
1196,LC-2020-0088973,2020,Febrero,Martes,11/02/2020,9,Lesiones,Siniestro Vial,,Recoleta,2.0,-34.598164,-58.403537,
1197,LC-2020-0089129,2020,Febrero,Martes,11/02/2020,9,Lesiones,Siniestro Vial,,Chacarita,15.0,-34.590214,-58.449175,
1198,LC-2020-0089276,2020,Febrero,Martes,11/02/2020,10,Lesiones,Siniestro Vial,,Recoleta,2.0,-34.597232,-58.405183,
1199,LC-2020-0089372,2020,Febrero,Martes,11/02/2020,11,Lesiones,Siniestro Vial,,Almagro,5.0,-34.613711,-58.426107,
1200,LC-2020-0089383,2020,Febrero,Martes,11/02/2020,11,Lesiones,Siniestro Vial,,Villa Crespo,15.0,-34.596726,-58.442056,
1201,LC-2020-0089464,2020,Febrero,Martes,11/02/2020,10,Lesiones,Siniestro Vial,,Palermo,14.0,-34.581931,-58.427721,
1202,LC-2020-0089620,2020,Febrero,Martes,11/02/2020,13,Lesiones,Siniestro Vial,,Mataderos,9.0,-34.660875,-58.515512,
1203,LC-2020-0089623,2020,Febrero,Martes,11/02/2020,12,Lesiones,Siniestro Vial,,Villa Crespo,15.0,-34.594141,-58.435573,
1204,LC-2020-0089663,2020,Febrero,Martes,11/02/2020,13,Lesiones,Siniestro Vial,,Mataderos,9.0,-34.648413,-58.499041,
1205,LC-2020-0089676,2020,Febrero,Martes,11/02/2020,13,Lesiones,Siniestro Vial,,,,,,
1206,LC-2020-0089693,2020,Febrero,Martes,11/02/2020,13,Lesiones,Siniestro Vial,,Monserrat,1.0,-34.609677,-58.369688,
1207,LC-2020-0089725,2020,Febrero,Martes,11/02/2020,12,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.603762,-58.408736,
1208,LC-2020-0089828,2020,Febrero,Martes,11/02/2020,11,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.610538,-58.411738,
1209,LC-2020-0090009,2020,Febrero,Martes,11/02/2020,15,Lesiones,Siniestro Vial,,Villa Soldati,8.0,-34.667879,-58.442105,
1210,LC-2020-0090063,2020,Febrero,Martes,11/02/2020,15,Lesiones,Siniestro Vial,,Caballito,6.0,-34.607798,-58.454453,
1211,LC-2020-0090098,2020,Febrero,Viernes,07/02/2020,18,Lesiones,Siniestro Vial,,Barracas,4.0,-34.65143,-58.396622,
1212,LC-2020-0090261,2020,Febrero,Martes,11/02/2020,16,Lesiones,Siniestro Vial,,Monserrat,1.0,-34.608511,-58.373512,
1213,LC-2020-0090357,2020,Febrero,Martes,11/02/2020,15,Lesiones,Siniestro Vial,,Villa Crespo,15.0,-34.588856,-58.438253,
1214,LC-2020-0090421,2020,Febrero,Martes,11/02/2020,17,Lesiones,Siniestro Vial,,Monte Castro,10.0,-34.612571,-58.50053,
1215,LC-2020-0090466,2020,Febrero,Martes,11/02/2020,18,Lesiones,Siniestro Vial,,Saavedra,12.0,-34.557799,-58.496247,
1216,LC-2020-0090503,2020,Febrero,Martes,11/02/2020,17,Lesiones,Siniestro Vial,,Barracas,4.0,-34.6383,-58.378956,
1217,LC-2020-0090568,2020,Febrero,Lunes,10/02/2020,12,Lesiones,Siniestro Vial,,Parque Chacabuco,7.0,-34.642826,-58.437788,
1218,LC-2020-0090589,2020,Febrero,Martes,11/02/2020,17,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.604035,-58.380964,
1219,LC-2020-0090624,2020,Febrero,Martes,11/02/2020,16,Lesiones,Siniestro Vial,,Nuñez,13.0,-34.550505,-58.453009,
1220,LC-2020-0090656,2020,Febrero,Jueves,06/02/2020,20,Lesiones,Siniestro Vial,,Barracas,4.0,-34.655622,-58.38866,
1221,LC-2020-0090665,2020,Febrero,Martes,11/02/2020,17,Lesiones,Siniestro Vial,,Nueva Pompeya,4.0,-34.656129,-58.412288,
1222,LC-2020-0090686,2020,Febrero,Martes,11/02/2020,18,Lesiones,Siniestro Vial,,Palermo,14.0,-34.580515,-58.404651,
1223,LC-2020-0090691,2020,Febrero,Martes,11/02/2020,15,Lesiones,Siniestro Vial,,Recoleta,2.0,-34.59677,-58.41424,
1224,LC-2020-0090755,2020,Febrero,Martes,11/02/2020,19,Lesiones,Siniestro Vial,,Balvanera,3.0,-34.613793,-58.407758,
1225,LC-2020-0090834,2020,Febrero,Martes,11/02/2020,17,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.601398,-58.382359,
1226,LC-2020-0090846,2020,Febrero,Martes,11/02/2020,18,Lesiones,Siniestro Vial,,Flores,7.0,-34.65082,-58.454637,
1227,LC-2020-0090876,2020,Febrero,Martes,11/02/2020,17,Lesiones,Siniestro Vial,,Caballito,6.0,-34.609553,-58.444235,
1228,LC-2020-0090878,2020,Febrero,Martes,11/02/2020,19,Lesiones,Siniestro Vial,,Villa Devoto,11.0,-34.604267,-58.511154,
1229,LC-2020-0090881,2020,Febrero,Martes,11/02/2020,18,Lesiones,Siniestro Vial,,Villa Urquiza,12.0,-34.576277,-58.487618,
1230,LC-2020-0091127,2020,Febrero,Viernes,07/02/2020,16,Lesiones,Siniestro Vial,,Agronomía,15.0,-34.589979,-58.49177,
1231,LC-2020-0091137,2020,Febrero,Martes,11/02/2020,21,Lesiones,Siniestro Vial,,Almagro,5.0,-34.60528,-58.418358,
1232,LC-2020-0091145,2020,Febrero,Martes,11/02/2020,22,Lesiones,Siniestro Vial,,Villa Urquiza,12.0,-34.575293,-58.50069,
1233,LC-2020-0091149,2020,Febrero,Martes,11/02/2020,22,Lesiones,Siniestro Vial,,Villa Lugano,8.0,-34.68368,-58.486395,
1234,LC-2020-0091154,2020,Febrero,Martes,11/02/2020,23,Lesiones,Siniestro Vial,,Saavedra,12.0,-34.563908,-58.506154,
1235,LC-2020-0091216,2020,Febrero,Miércoles,12/02/2020,0,Lesiones,Siniestro Vial,,Villa Urquiza,12.0,-34.572748,-58.481638,
1236,LC-2020-0091239,2020,Febrero,Miércoles,12/02/2020,1,Lesiones,Siniestro Vial,,Liniers,9.0,-34.641786,-58.529846,
1237,LC-2020-0091294,2020,Febrero,Miércoles,12/02/2020,0,Lesiones,Siniestro Vial,,Caballito,6.0,-34.622898,-58.440848,
1238,LC-2020-0091512,2020,Febrero,Miércoles,12/02/2020,8,Lesiones,Siniestro Vial,,Palermo,14.0,-34.578249,-58.426088,
1239,LC-2020-0091559,2020,Febrero,Miércoles,12/02/2020,8,Lesiones,Siniestro Vial,,Chacarita,15.0,-34.590137,-58.452314,
1240,LC-2020-0091727,2020,Febrero,Miércoles,12/02/2020,9,Lesiones,Siniestro Vial,,Nueva Pompeya,4.0,-34.648423,-58.416287,
1241,LC-2020-0091759,2020,Febrero,Miércoles,12/02/2020,8,Lesiones,Siniestro Vial,,Agronomía,15.0,-34.587047,-58.492195,
1242,LC-2020-0091990,2020,Febrero,Viernes,07/02/2020,15,Lesiones,Siniestro Vial,,Retiro,1.0,-34.59903,-58.381258,
1243,LC-2020-0092038,2020,Febrero,Lunes,03/02/2020,19,Lesiones,Siniestro Vial,,Palermo,14.0,-34.584072,-58.414281,
1244,LC-2020-0092041,2020,Febrero,Miércoles,12/02/2020,10,Lesiones,Siniestro Vial,,Caballito,6.0,-34.628508,-58.437172,
1245,LC-2020-0092435,2020,Febrero,Miércoles,12/02/2020,12,Lesiones,Siniestro Vial,,Agronomía,15.0,-34.595934,-58.499549,
1246,LC-2020-0092467,2020,Febrero,Martes,11/02/2020,17,Lesiones,Siniestro Vial,,Boedo,5.0,-34.62158,-58.423598,
1247,LC-2020-0092567,2020,Febrero,Miércoles,12/02/2020,12,Lesiones,Siniestro Vial,,Belgrano,13.0,-34.562194,-58.459382,
1248,LC-2020-0092772,2020,Febrero,Miércoles,12/02/2020,14,Lesiones,Siniestro Vial,,San Telmo,1.0,-34.624069,-58.368068,
1249,LC-2020-0092815,2020,Febrero,Miércoles,12/02/2020,13,Lesiones,Siniestro Vial,,Mataderos,9.0,-34.665284,-58.513165,
1250,LC-2020-0092915,2020,Febrero,Miércoles,12/02/2020,14,Lesiones,Siniestro Vial,,Saavedra,12.0,-34.55077,-58.499618,
1251,LC-2020-0092934,2020,Febrero,Miércoles,12/02/2020,14,Lesiones,Siniestro Vial,,Villa Luro,10.0,-34.631036,-58.513019,
1252,LC-2020-0093040,2020,Febrero,Miércoles,12/02/2020,14,Lesiones,Siniestro Vial,,San Nicolás,1.0,-34.600579,-58.386712,
